FileName,InvertedFlag,EmotionType
./S1/E1/SHINEd_anger_00002.jpg,1,3
./S1/E1/SHINEd_happy_00014.jpg,1,1
./S1/E1/SHINEd_happy_00009.jpg,1,1
./S1/E1/SHINEd_anger_00001.jpg,1,3
./S1/E1/SHINEd_neutral_00013.jpg,1,4
./S1/E1/SHINEd_neutral_00015.jpg,1,4
./S1/E1/SHINEd_happy_00010.jpg,1,1
./S1/E1/SHINEd_anger_00009.jpg,1,3
./S1/E1/SHINEd_fear_00009.jpg,1,2
./S1/E1/SHINEd_anger_00004.jpg,1,3
./S1/E1/SHINEd_fear_00015.jpg,1,2
./S1/E1/SHINEd_fear_00005.jpg,1,2
./S1/E1/SHINEd_fear_00007.jpg,1,2
./S1/E1/SHINEd_fear_00001.jpg,1,2
./S1/E1/SHINEd_fear_00012.jpg,1,2
./S1/E1/SHINEd_happy_00004.jpg,1,1
./S1/E1/SHINEd_neutral_00011.jpg,1,4
./S1/E1/SHINEd_fear_00011.jpg,1,2
./S1/E1/SHINEd_neutral_00002.jpg,1,4
./S1/E1/SHINEd_happy_00007.jpg,1,1
./S1/E1/SHINEd_fear_00013.jpg,1,2
./S1/E1/SHINEd_happy_00001.jpg,1,1
./S1/E1/SHINEd_neutral_00016.jpg,1,4
./S1/E1/SHINEd_neutral_00012.jpg,1,4
./S1/E1/SHINEd_anger_00006.jpg,1,3
./S1/E1/SHINEd_fear_00016.jpg,1,2
./S1/E1/SHINEd_fear_00002.jpg,1,2
./S1/E1/SHINEd_neutral_00001.jpg,1,4
./S1/E1/SHINEd_anger_00010.jpg,1,3
